latitude,longitude,elevation,slope,aspect,B2,B3,B4,B5,NDVI,NDWI,NBR,label
27.54185342021908,88.50083315995737,1279.2388916015625,35.369041442871094,209.31906127929688,288.0,264.0,343.0,224.0,0.1301482766866684,-0.08716323226690292,0.20987653732299805,1
27.9498504546,88.4698661683,5144.01953125,48.83486557006836,333.548828125,133.0,122.0,173.0,153.0,0.1728813499212265,-0.13071896135807037,0.061349693685770035,0
27.1642942706,88.5581995723,867.5537719726562,48.8043098449707,244.65769958496094,141.0,100.0,241.0,138.0,0.4134897291660309,-0.26178011298179626,0.27176782488822937,0
27.092071990599997,88.7495886143,2505.814208984375,33.65017318725586,150.81884765625,339.0,325.0,405.0,301.0,0.10958904027938843,-0.08870967477560043,0.14730878174304962,0
27.11355301001602,88.25410827338118,408.5574951171875,36.39728546142578,128.0269775390625,165.0,127.0,301.0,177.0,0.4065420627593994,-0.29184550046920776,0.2594142258167267,1
27.0762386446,88.9998665923,1193.0499267578125,42.26741409301758,156.45477294921875,417.0,400.0,452.0,316.0,0.061032865196466446,-0.0402761809527874,0.1770833283662796,0
27.19963085291552,88.55574913799438,561.217529296875,27.8170108795166,223.31858825683594,462.0,441.0,519.0,334.0,0.08124999701976776,-0.05810397490859032,0.21688158810138702,1
27.13896909303213,88.47640291102189,522.4979858398438,35.482757568359375,132.32366943359375,183.0,150.0,280.0,200.0,0.302325576543808,-0.20950323343276978,0.1666666716337204,1
27.311529805007602,88.31481279975466,755.7437744140625,33.544105529785156,136.0462646484375,388.0,363.0,478.0,321.0,0.1367419809103012,-0.10392609983682632,0.19649562239646912,1
27.021516378599998,88.1673659263,1556.8507080078125,23.304080963134766,26.833709716796875,344.0,319.0,410.0,290.0,0.1248285323381424,-0.08753315359354019,0.17142857611179352,0
27.112905340599998,88.1131992163,1760.2176513671875,29.882373809814453,132.856201171875,256.0,222.0,378.0,246.0,0.25999999046325684,-0.19242902100086212,0.21153846383094788,0
